Transaction Number,Business Date,PLU/Barcode,Item,Quantity,Amount incl GST,Tax Amount,Tax Name,Tax Rate,Sales Type,Shift,Employee,Tender,Transaction Time,
"258655,""28/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Cash PLN,Cash PLN"",""28/06/2022 07:34:26 AM"","
"258664,""28/06/2022"",""0000001338111"",""GRILLED SANDWICH VEGE"",""1"",""3.84"",""0.28"",""VAT 8%"",""8.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 08:07:10 AM"","
"258669,""28/06/2022"",""2000050110894"",""PRODUCT 4"",""1"",""50.98"",""9.53"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Fleet card"",""28/06/2022 08:23:51 AM"","
"258670,""28/06/2022"",""2000050110894"",""PRODUCT 4"",""1"",""50.98"",""9.53"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Fleet card"",""28/06/2022 08:31:39 AM"","
"258673,""28/06/2022"",""2000013625380"",""PRODUCT 2"",""1"",""159.96"",""29.91"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 08:37:45 AM"","
"258680,""28/06/2022"",""0000001217733"",""BURGER CHICKEN"",""1"",""16.90"",""1.25"",""VAT 8%"",""8.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 08:50:22 AM"","
"258685,""28/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Cash PLN,Cash PLN"",""28/06/2022 09:01:33 AM"","
"258697,""28/06/2022"",""0000001006435"",""FRAPPE COFFEE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Cash PLN,Cash PLN"",""28/06/2022 09:25:30 AM"","
"258697,""28/06/2022"",""0000001006436"",""CARMEL MACCHIATO FRAPPE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Cash PLN,Cash PLN"",""28/06/2022 09:25:30 AM"","
"258707,""28/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 09:57:01 AM"","
"258708,""28/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 09:58:22 AM"","
"258713,""28/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""6.99"",""1.31"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 10:05:55 AM"","
"258721,""28/06/2022"",""0000001352809"",""MOCCA FRAPPE"",""1"",""10.99"",""2.06"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 10:24:14 AM"","
"258724,""28/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 10:53:04 AM"","
"258726,""28/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Cash PLN,Cash PLN"",""28/06/2022 11:00:40 AM"","
"258739,""28/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Cash PLN,Cash PLN"",""28/06/2022 11:30:59 AM"","
"258755,""28/06/2022"",""0000001004100"",""CAPPUCINO"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 12:25:06 PM"","
"258756,""28/06/2022"",""0000001006435"",""FRAPPE COFFEE"",""1"",""10.99"",""2.06"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""Card"",""28/06/2022 12:28:32 PM"","
"258784,""28/06/2022"",""0000001006435"",""FRAPPE COFFEE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""90002"",""Employee, 3"",""GIFT CARD,GIFT CARD"",""28/06/2022 01:27:24 PM"","
"258835,""28/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 04:47:01 PM"","
"258846,""28/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 05:32:11 PM"","
"258852,""28/06/2022"",""0000001352809"",""MOCCA FRAPPE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 05:37:28 PM"","
"258876,""28/06/2022"",""2000033113959"",""BAQUETTE AMERICAN"",""1"",""14.90"",""1.10"",""VAT 8%"",""8.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Cash PLN,Cash PLN"",""28/06/2022 07:38:23 PM"","
"258884,""28/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Fleet card"",""28/06/2022 07:55:55 PM"","
"258895,""28/06/2022"",""2000013625380"",""PRODUCT 2"",""1"",""159.96"",""29.91"",""VAT 23%"",""23.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 08:24:05 PM"","
"258924,""28/06/2022"",""0000001338111"",""GRILLED SANDWICH VEGE"",""1"",""3.75"",""0.28"",""VAT 8%"",""8.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 09:20:53 PM"","
"258924,""28/06/2022"",""2000033114154"",""GRILLED SANDWICH CHICKEN"",""1"",""3.75"",""0.28"",""VAT 8%"",""8.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 09:20:53 PM"","
"258924,""28/06/2022"",""2000033114161"",""GRILLED SANDWICH TUNA"",""1"",""3.75"",""0.28"",""VAT 8%"",""8.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 09:20:53 PM"","
"258929,""28/06/2022"",""0000001429599"",""BAQUETTE SHRIMP"",""1"",""5.55"",""0.41"",""VAT 8%"",""8.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 09:27:31 PM"","
"258929,""28/06/2022"",""0000001447969"",""KOREAN BURGER"",""1"",""5.54"",""0.41"",""VAT 8%"",""8.00%"",""Regular Sales"",""90102"",""Employee, 9"",""Card"",""28/06/2022 09:27:31 PM"","
"110261,""29/06/2022"",""0000001217733"",""BURGER CHICKEN"",""1"",""16.90"",""1.25"",""VAT 8%"",""8.00%"",""Regular Sales"",""84401"",""Employee, 3"",""Card"",""29/06/2022 01:22:52 AM"","
"110266,""29/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84401"",""Employee, 3"",""Card"",""29/06/2022 03:35:15 AM"","
"110299,""29/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 06:11:45 AM"","
"110316,""29/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Cash PLN"",""29/06/2022 06:48:28 AM"","
"110327,""29/06/2022"",""0000001004097"",""LATTE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 07:17:56 AM"","
"110329,""29/06/2022"",""2000013625380"",""PRODUCT 2"",""1"",""159.96"",""29.91"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Fleet card"",""29/06/2022 07:27:39 AM"","
"110354,""29/06/2022"",""2000033114161"",""GRILLED SANDWICH TUNA"",""1"",""11.90"",""0.88"",""VAT 8%"",""8.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 08:08:31 AM"","
"110354,""29/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 08:08:31 AM"","
"110363,""29/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 08:48:13 AM"","
"110365,""29/06/2022"",""0000001004115"",""FLAT WHITE"",""1"",""8.99"",""1.68"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 08:52:22 AM"","
"110389,""29/06/2022"",""0000001009498"",""LATTE SEASONAL"",""1"",""10.99"",""2.06"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 09:46:47 AM"","
"110411,""29/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""6.99"",""1.31"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 10:35:37 AM"","
"110420,""29/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""6.99"",""1.31"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Cash PLN"",""29/06/2022 10:53:51 AM"","
"110426,""29/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""6.99"",""1.31"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 11:13:53 AM"","
"110427,""29/06/2022"",""2000033113973"",""BAQUETTE NORWEGIAN"",""1"",""14.90"",""1.10"",""VAT 8%"",""8.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Cash PLN,Cash PLN"",""29/06/2022 11:17:39 AM"","
"110430,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 11:20:54 AM"","
"110444,""29/06/2022"",""0000001447969"",""KOREAN BURGER"",""1"",""13.90"",""1.03"",""VAT 8%"",""8.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Cash PLN,Cash PLN"",""29/06/2022 11:57:27 AM"","
"110447,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 12:02:24 PM"","
"110451,""29/06/2022"",""2000033113959"",""BAQUETTE AMERICAN"",""1"",""14.90"",""1.10"",""VAT 8%"",""8.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 12:07:27 PM"","
"110455,""29/06/2022"",""0000001217733"",""BURGER CHICKEN"",""1"",""16.90"",""1.25"",""VAT 8%"",""8.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Cash PLN,Cash PLN"",""29/06/2022 12:11:49 PM"","
"110455,""29/06/2022"",""0000001006436"",""CARMEL MACCHIATO FRAPPE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Cash PLN,Cash PLN"",""29/06/2022 12:11:49 PM"","
"110455,""29/06/2022"",""0000001447969"",""KOREAN BURGER"",""1"",""16.90"",""1.25"",""VAT 8%"",""8.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Cash PLN,Cash PLN"",""29/06/2022 12:11:49 PM"","
"110484,""29/06/2022"",""2000050110641"",""PRODUCT 3"",""1"",""67.98"",""12.71"",""VAT 23%"",""23.00%"",""Regular Sales"",""84501"",""Employee, 3"",""Card"",""29/06/2022 01:11:35 PM"","
"110493,""29/06/2022"",""0000001357048"",""BURGER VEGE"",""1"",""16.90"",""1.25"",""VAT 8%"",""8.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 01:26:40 PM"","
"110497,""29/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 01:40:55 PM"","
"110533,""29/06/2022"",""0000001006435"",""FRAPPE COFFEE"",""1"",""10.99"",""2.06"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 02:52:50 PM"","
"110534,""29/06/2022"",""0000001006435"",""FRAPPE COFFEE"",""1"",""10.99"",""2.06"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Cash PLN,Cash PLN"",""29/06/2022 02:58:02 PM"","
"110541,""29/06/2022"",""2000050110832"",""PRODUCT 1"",""1"",""119.96"",""22.43"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 03:22:37 PM"","
"110580,""29/06/2022"",""0000001004100"",""CAPPUCINO"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Cash PLN,Cash PLN"",""29/06/2022 04:27:52 PM"","
"110606,""29/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 05:19:12 PM"","
"110617,""29/06/2022"",""0000001004097"",""LATTE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Cash PLN"",""29/06/2022 05:34:10 PM"","
"110650,""29/06/2022"",""2000050110894"",""PRODUCT 4"",""1"",""50.98"",""9.53"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Cash PLN"",""29/06/2022 06:50:54 PM"","
"110666,""29/06/2022"",""2000013625380"",""PRODUCT 2"",""1"",""159.96"",""29.91"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Fleet card"",""29/06/2022 07:35:55 PM"","
"110671,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 08:03:39 PM"","
"110672,""29/06/2022"",""0000001006436"",""CARMEL MACCHIATO FRAPPE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 08:20:07 PM"","
"110685,""29/06/2022"",""2000033113973"",""BAQUETTE NORWEGIAN"",""1"",""4.69"",""0.35"",""VAT 8%"",""8.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 08:58:28 PM"","
"110685,""29/06/2022"",""0000001338111"",""GRILLED SANDWICH VEGE"",""1"",""3.75"",""0.28"",""VAT 8%"",""8.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 08:58:28 PM"","
"110688,""29/06/2022"",""2000033113980"",""BAQUETTE COUNTRY"",""1"",""4.74"",""0.35"",""VAT 8%"",""8.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 09:05:17 PM"","
"110688,""29/06/2022"",""2000033114154"",""GRILLED SANDWICH CHICKEN"",""1"",""3.79"",""0.28"",""VAT 8%"",""8.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 09:05:17 PM"","
"110689,""29/06/2022"",""0000001429599"",""BAQUETTE SHRIMP"",""1"",""5.31"",""0.39"",""VAT 8%"",""8.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 09:09:40 PM"","
"110689,""29/06/2022"",""0000001367965"",""BURGER RUMP STEAK"",""1"",""5.31"",""0.39"",""VAT 8%"",""8.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 09:09:40 PM"","
"110691,""29/06/2022"",""2000050110641"",""PRODUCT 3"",""1"",""67.98"",""12.71"",""VAT 23%"",""23.00%"",""Regular Sales"",""84601"",""Employee, 1"",""Card"",""29/06/2022 09:16:31 PM"","
"110706,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""84701"",""Employee, 5"",""Card"",""29/06/2022 10:49:24 PM"","
"259001,""29/06/2022"",""2000050110894"",""PRODUCT 4"",""1"",""50.98"",""9.53"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Fleet card"",""29/06/2022 07:07:03 AM"","
"259009,""29/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Cash PLN,Cash PLN"",""29/06/2022 07:50:43 AM"","
"259035,""29/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Cash PLN,Cash PLN"",""29/06/2022 08:56:25 AM"","
"259044,""29/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Cash PLN,Cash PLN"",""29/06/2022 09:05:17 AM"","
"259062,""29/06/2022"",""2000013625380"",""PRODUCT 2"",""1"",""107.96"",""20.19"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Fleet card"",""29/06/2022 10:52:45 AM"","
"259066,""29/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Card"",""29/06/2022 11:00:48 AM"","
"259094,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Fleet card"",""29/06/2022 01:11:36 PM"","
"259101,""29/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""6.99"",""1.31"",""VAT 23%"",""23.00%"",""Regular Sales"",""90402"",""Employee, 1"",""Card"",""29/06/2022 01:22:26 PM"","
"259111,""29/06/2022"",""0000001006436"",""CARMEL MACCHIATO FRAPPE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""90502"",""Employee, 4"",""Cash PLN"",""29/06/2022 02:00:53 PM"","
"259122,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""90502"",""Employee, 4"",""Card"",""29/06/2022 02:54:54 PM"","
"259137,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""90502"",""Employee, 4"",""Cash PLN,Cash PLN"",""29/06/2022 03:30:05 PM"","
"259144,""29/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90502"",""Employee, 4"",""Cash PLN,Cash PLN"",""29/06/2022 03:57:42 PM"","
"259154,""29/06/2022"",""2000050110832"",""PRODUCT 1"",""1"",""119.96"",""22.43"",""VAT 23%"",""23.00%"",""Regular Sales"",""90502"",""Employee, 4"",""Card"",""29/06/2022 04:26:06 PM"","
"259210,""29/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90502"",""Employee, 4"",""Cash PLN,Cash PLN"",""29/06/2022 07:43:36 PM"","
"259222,""29/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""90502"",""Employee, 4"",""Cash PLN,Cash PLN"",""29/06/2022 08:25:45 PM"","
"259260,""29/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""90602"",""Employee, 4"",""Card"",""29/06/2022 10:21:20 PM"","
"110733,""30/06/2022"",""0000001004100"",""CAPPUCINO"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84801"",""Employee, 5"",""BON TIR,Card"",""30/06/2022 05:03:36 AM"","
"110763,""30/06/2022"",""2000033113973"",""BAQUETTE NORWEGIAN"",""1"",""14.90"",""1.10"",""VAT 8%"",""8.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN,Cash PLN"",""30/06/2022 05:53:06 AM"","
"110763,""30/06/2022"",""2000033113973"",""BAQUETTE NORWEGIAN"",""1"",""14.90"",""1.10"",""VAT 8%"",""8.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN,Cash PLN"",""30/06/2022 05:53:06 AM"","
"110780,""30/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN"",""30/06/2022 06:12:46 AM"","
"110788,""30/06/2022"",""0000001004097"",""LATTE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN,Cash PLN"",""30/06/2022 06:29:29 AM"","
"110801,""30/06/2022"",""2000013625380"",""PRODUCT 2"",""1"",""159.96"",""29.91"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 07:12:01 AM"","
"110816,""30/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN,Cash PLN"",""30/06/2022 07:53:05 AM"","
"110818,""30/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 07:58:52 AM"","
"110832,""30/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN,Cash PLN"",""30/06/2022 08:24:39 AM"","
"110835,""30/06/2022"",""0000001006436"",""CARMEL MACCHIATO FRAPPE"",""1"",""10.99"",""2.06"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 08:30:59 AM"","
"110841,""30/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN,Cash PLN"",""30/06/2022 08:36:55 AM"","
"110843,""30/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""9.99"",""1.87"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 08:39:37 AM"","
"110847,""30/06/2022"",""2000033113973"",""BAQUETTE NORWEGIAN"",""1"",""14.90"",""1.10"",""VAT 8%"",""8.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 08:49:07 AM"","
"110847,""30/06/2022"",""0000001429599"",""BAQUETTE SHRIMP"",""1"",""16.90"",""1.25"",""VAT 8%"",""8.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 08:49:07 AM"","
"110848,""30/06/2022"",""0000001006435"",""FRAPPE COFFEE"",""1"",""13.99"",""2.62"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 08:52:26 AM"","
"110876,""30/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 09:48:27 AM"","
"110879,""30/06/2022"",""2000050110108"",""PRODUCT 5"",""1"",""29.99"",""5.61"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 09:52:12 AM"","
"110880,""30/06/2022"",""2000033113980"",""BAQUETTE COUNTRY"",""1"",""14.90"",""1.10"",""VAT 8%"",""8.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 09:53:52 AM"","
"110880,""30/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 09:53:52 AM"","
"110882,""30/06/2022"",""0000001367965"",""BURGER RUMP STEAK"",""1"",""16.90"",""1.25"",""VAT 8%"",""8.00%"",""Regular Sales"",""84901"",""Employee, 10"",""BON TIR,Card"",""30/06/2022 09:55:29 AM"","
"110888,""30/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Loyalty points"",""30/06/2022 10:02:25 AM"","
"110894,""30/06/2022"",""2000050120107"",""PRODUCT 6"",""1"",""26.99"",""5.05"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 10:07:54 AM"","
"110901,""30/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN"",""30/06/2022 10:17:19 AM"","
"110901,""30/06/2022"",""0000001004278"",""BLACK COFFEE"",""1"",""7.99"",""1.49"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Cash PLN"",""30/06/2022 10:17:19 AM"","
"110904,""30/06/2022"",""0000001004103"",""WHITE COFFEE"",""1"",""6.99"",""1.31"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 10:35:45 AM"","
"110921,""30/06/2022"",""2000050110832"",""PRODUCT 1"",""1"",""119.96"",""22.43"",""VAT 23%"",""23.00%"",""Regular Sales"",""84901"",""Employee, 10"",""Card"",""30/06/2022 11:02:53 AM"","
